sentence,ents_old,ents,entity
"“It’s classified information, until such time as the 
Ministry decides to release it,” said Percy stiffly.","['Ministry', 'Percy']","['Ministry', 'Percy']",['Percy Weasley']
“Mr.,[],[],[]
"Crouch was quite right not to disclose it.” 

“Oh shut up, Weatherby,” said Fred.","['Crouch', 'Weatherby', 'Fred']","['Crouch', 'Weatherby', 'Fred']",['Fred Weasley']
"A sense of excitement rose like a palpable cloud over 
the campsite as the afternoon wore on.",[],[],[]
"By dusk, the 
still summer air itself seemed to be quivering with 
anticipation, and as darkness spread like a curtain 





over the thousands of waiting wizards, the last 
vestiges of pretence disappeared: the Ministry seemed 
to have bowed to the inevitable and stopped fighting 
the signs of blatant magic now breaking out 
everywhere.",['Ministry'],['Ministry'],[]
"Salesmen were Apparating every few feet, carrying 
trays and pushing carts full of extraordinary 
merchandise.",[],[],[]
"There were luminous rosettes — green 
for Ireland, red for Bulgaria — which were squealing 
the names of the players, pointed green hats 
bedecked with dancing shamrocks, Bulgarian scarves 
adorned with lions that really roared, flags from both 
countries that played their national anthems as they 
were waved; there were tiny models of Firebolts that 
really flew, and collectible figures of famous players, 
which strolled across the palm of your hand, preening 
themselves.","['Ireland', 'Bulgaria', 'Bulgarian']","['Ireland', 'Bulgaria', 'Bulgarian']",[]
"“Been saving my pocket money all summer for this,” 
Ron told Harry as they and Hermione strolled through 
the salesmen, buying souvenirs.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"Though Ron 
purchased a dancing shamrock hat and a large green 
rosette, he also bought a small figure of Viktor Krum, 
the Bulgarian Seeker.","['Ron', 'Viktor Krum', 'Bulgarian Seeker']","['Ron', 'Viktor Krum', 'Bulgarian Seeker']","['Ron Weasley', 'Viktor Krum']"
"The miniature Krum walked 
backward and forward over Ron’s hand, scowling up 
at the green rosette above him.","['Krum', 'Ron']","['Krum', 'Ron']","['Viktor Krum', 'Ron Weasley']"
"“Wow, look at these!” said Harry, hurrying over to a 
cart piled high with what looked like brass 
binoculars, except that they were covered with all 
sorts of weird knobs and dials.","['Wow', 'Harry']","['Wow', 'Harry']",['Harry Potter']
"“Omnioculars,” said the saleswizard eagerly.",[],[],[]
"“You can 
replay action .",[],[],[]
.,[],[],[]
.,[],[],[]
slow everything down .,[],[],[]
.,[],[],[]
.,[],[],[]
"and they 
flash up a play-by-play breakdown if you need it.",[],[],[]
"Bargain — ten Galleons each.” 










“Wish I hadn’t bought this now,” said Ron, gesturing 
at his dancing shamrock hat and gazing longingly at 
the Omnioculars.","['Bargain', 'Ron', 'Omnioculars']","['Bargain', 'Ron', 'Omnioculars']",['Ron Weasley']
"“Three pairs,” said Harry firmly to the wizard.",['Harry'],['Harry'],['Harry Potter']
"“No — don’t bother,” said Ron, going red.","['No', 'Ron']","['No', 'Ron']",['Ron Weasley']
"He was 
always touchy about the fact that Harry, who had 
inherited a small fortune from his parents, had much 
more money than he did.",['Harry'],['Harry'],['Harry Potter']
"“You won’t be getting anything for Christmas,” Harry 
told him, thrusting Omnioculars into his and 
Hermione’s hands.","['Christmas', 'Harry', 'Omnioculars', 'Hermione']","['Christmas', 'Harry', 'Omnioculars', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“For about ten years, mind.” 

“Fair enough,” said Ron, grinning.",['Ron'],['Ron'],['Ron Weasley']
"“Oooh, thanks, Harry,” said Hermione.","['Oooh', 'Harry', 'Hermione']","['Oooh', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“And I’ll get us 
some programs, look — ” 

Their money bags considerably lighter, they went 
back to the tents.",[],[],[]
"Bill, Charlie, and Ginny were all 
sporting green rosettes too, and Mr. Weasley was 
carrying an Irish flag.","['Bill', 'Charlie', 'Ginny', 'Mr. Weasley', 'Irish']","['Bill', 'Charlie', 'Ginny', 'Weasley', 'Irish']","['Bill Weasley', 'Charlie Weasley', 'Ginny Weasley', 'Ginny Weasley']"
"Fred and George had no 
souvenirs as they had given Bagman all their gold.","['Fred', 'George', 'Bagman']","['Fred', 'George', 'Bagman']","['Fred Weasley', 'George Weasley', 'Ludo Bagman']"
"And then a deep, booming gong sounded somewhere 
beyond the woods, and at once, green and red 
lanterns blazed into life in the trees, lighting a path to 
the field.",[],[],[]
"“It’s time!” said Mr. Weasley, looking as excited as any 
of them.",['Mr. Weasley'],['Weasley'],['George Weasley']
"“Come on, let’s go!” 











-4 



THE QUIDDITCH WORLD CUP 

Clutching their purchases, Mr. Weasley in the lead, 
they all hurried into the wood, following the lantern- 
lit trail.","['THE QUIDDITCH', 'Mr. Weasley']","['THE QUIDDITCH', 'Weasley']",['George Weasley']
"They could hear the sounds of thousands of 
people moving around them, shouts and laughter, 
snatches of singing.",[],[],[]
"The atmosphere of feverish 
excitement was highly infectious; Harry couldn’t stop 
grinning.",['Harry'],['Harry'],['Harry Potter']
"They walked through the wood for twenty 
minutes, talking and joking loudly, until at last they 
emerged on the other side and found themselves in 
the shadow of a gigantic stadium.",[],[],[]
"Though Harry 
could see only a fraction of the immense gold walls 
surrounding the field, he could tell that ten 
cathedrals would fit comfortably inside it.",['Harry'],['Harry'],['Harry Potter']
"“Seats a hundred thousand,” said Mr. Weasley, 
spotting the awestruck look on Harry’s face.","['Mr. Weasley', 'Harry']","['Weasley', 'Harry']","['George Weasley', 'Harry Potter']"
"“Ministry 
task force of five hundred have been working on it all 
year.",['Ministry'],['Ministry'],[]
Muggle Repelling Charms on every inch of it.,['Muggle'],['Muggle'],[]
"Every time Muggles have got anywhere near here all 
year, they’ve suddenly remembered urgent 
appointments and had to dash away again .",[],[],[]
.,[],[],[]
.,[],[],[]
"bless 
them,” he added fondly, leading the way toward the 




nearest entrance, which was already surrounded by a 
swarm of shouting witches and wizards.",[],[],[]
"“Prime seats!” said the Ministry witch at the entrance 
when she checked their tickets.",['Ministry'],['Ministry'],[]
“Top Box!,[],[],[]
"Straight 
upstairs, Arthur, and as high as you can go.” 

The stairs into the stadium were carpeted in rich 
purple.","['Straight', 'Arthur']","['Straight', 'Arthur']",['Arthur Weasley']
"They clambered upward with the rest of the 
crowd, which slowly filtered away through doors into 
the stands to their left and right.",[],[],[]
"Mr. Weasley’s party 
kept climbing, and at last they reached the top of the 
staircase and found themselves in a small box, set at 
the highest point of the stadium and situated exactly 
halfway between the golden goal posts.",['Mr. Weasley'],['Weasley'],['Arthur Weasley']
"About twenty 
purple-and-gilt chairs stood in two rows here, and 
Harry, filing into the front seats with the Weasleys, 
looked down upon a scene the likes of which he could 
never have imagined.","['Harry', 'Weasleys']","['Harry', 'Weasleys']",['Harry Potter']
"A hundred thousand witches and wizards were taking 
their places in the seats, which rose in levels around 
the long oval field.",[],[],[]
"Everything was suffused with a 
mysterious golden light, which seemed to come from 
the stadium itself.",[],[],[]
"The field looked smooth as velvet 
from their lofty position.",[],[],[]
"At either end of the field 
stood three goal hoops, fifty feet high; right opposite 
them, almost at Harry’s eye level, was a gigantic 
blackboard.",['Harry'],['Harry'],['Harry Potter']
"Gold writing kept dashing across it as 
though an invisible giant’s hand were scrawling upon 
the blackboard and then wiping it off again; watching 
it, Harry saw that it was flashing advertisements 
across the field.",['Harry'],['Harry'],['Harry Potter']
"The Bluebottle: A Broom for All the Family — safe, 
reliable, and with Built-in Anti-Burglar Buzzer ... Mrs. 
Skower’s All-Purpose Magical Mess Remover: No Pain, 
No Stain!","['Broom', 'Family', 'Buzzer', 'Skower', 'Magical Mess Remover', 'Pain', 'No Stain']","['Broom', 'Family', 'Buzzer', 'Skower', 'Magical Mess Remover', 'Pain', 'No Stain']",[]
"... Gladrags Wizardwear — London, Paris, 
Hogsmeade ... 





Harry tore his eyes away from the sign and looked 
over his shoulder to see who else was sharing the box 
with them.","['Gladrags Wizardwear', 'London', 'Paris', 'Hogsmeade', 'Harry']","['Gladrags Wizardwear', 'London', 'Paris', 'Hogsmeade', 'Harry']",['Harry Potter']
"So far it was empty, except for a tiny 
creature sitting in the second from last seat at the 
end of the row behind them.",[],[],[]
"The creature, whose legs 
were so short they stuck out in front of it on the 
chair, was wearing a tea towel draped like a toga, and 
it had its face hidden in its hands.",[],[],[]
"Yet those long, 
batlike ears were oddly familiar.",[],[],[]
.,[],[],[]
.,[],[],[]
.,[],[],[]
“ Dobby ?” said Harry incredulously.,"['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"The tiny creature looked up and stretched its fingers, 
revealing enormous brown eyes and a nose the exact 
size and shape of a large tomato.",[],[],[]
"It wasn’t Dobby — it 
was, however, unmistakably a house-elf, as Harry’s 
friend Dobby had been.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Harry had set Dobby free 
from his old owners, the Malfoy family.","['Harry', 'Dobby', 'Malfoy']","['Harry', 'Dobby', 'Malfoy']","['Harry Potter', 'Dobby', 'Draco Malfoy']"
"“Did sir just call me Dobby?” squeaked the elf 
curiously from between its fingers.",['Dobby'],['Dobby'],['Dobby']
"Its voice was 
higher even than Dobby’s had been, a teeny, 
quivering squeak of a voice, and Harry suspected — 
though it was very hard to tell with a house-elf — that 
this one might just be female.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Ron and Hermione 
spun around in their seats to look.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Though they had 
heard a lot about Dobby from Harry, they had never 
actually met him.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Even Mr. Weasley looked around in 
interest.",['Mr. Weasley'],['Weasley'],['Ron Weasley']
"“Sorry,” Harry told the elf, “I just thought you were 
someone I knew.” 

“But I knows Dobby too, sir!” squeaked the elf.","['Sorry', 'Harry', 'Dobby']","['Sorry', 'Harry', 'Dobby']","['Harry Potter', 'Dobby']"
"She 
was shielding her face, as though blinded by light, 
though the Top Box was not brightly lit.",['Top Box'],['Top Box'],[]
"“My name is 
Winky, sir — and you, sir — ” Her dark brown eyes 
widened to the size of side plates as they rested upon 
Harry’s scar.","['Winky', 'Harry']","['Winky', 'Harry']","['Winky', 'Harry Potter']"
"“You is surely Harry Potter!” 





“Yeah, I am,” said Harry.","['Harry Potter', 'Harry']","['Harry Potter', 'Harry']","['Harry Potter', 'Harry Potter']"
"“But Dobby talks of you all the time, sir!” she said, 
lowering her hands very slightly and looking 
awestruck.",['Dobby'],['Dobby'],['Dobby']
“How is he?” said Harry.,['Harry'],['Harry'],['Harry Potter']
"“How’s freedom suiting 
him?” 

“Ah, sir,” said Winky, shaking her head, “ah sir, 
meaning no disrespect, sir, but I is not sure you did 
Dobby a favor, sir, when you is setting him free.” 

“Why?” said Harry, taken aback.","['Winky', 'Harry']","['Winky', 'Harry']","['Winky', 'Harry Potter']"
"“What’s wrong with 
him?” 

“Freedom is going to Dobby’s head, sir,” said Winky 
sadly.","['Freedom', 'Dobby', 'Winky']","['Freedom', 'Dobby', 'Winky']","['Dobby', 'Winky']"
"“Ideas above his station, sir.",[],[],[]
"Can’t get another 
position, sir.” 

“Why not?” said Harry.",['Harry'],['Harry'],['Harry Potter']
"Winky lowered her voice by a half-octave and 
whispered, “He is wanting paying for his work, sir.” 

“Paying?” said Harry blankly.","['Winky', 'Harry']","['Winky', 'Harry']","['Winky', 'Harry Potter']"
"“Well — why shouldn’t 
he be paid?” 

Winky looked quite horrified at the idea and closed 
her fingers slightly so that her face was half-hidden 
again.","['Well', 'Winky']","['Well', 'Winky']",['Winky']
"“House-elves is not paid, sir!” she said in a muffled 
squeak.",[],[],[]
"“No, no, no.",[],[],[]
"I says to Dobby, I says, go find 
yourself a nice family and settle down, Dobby.",['Dobby'],['Dobby'],['Dobby']
"He is 
getting up to all sorts of high jinks, sir, what is 
unbecoming to a house-elf.",[],[],[]
"You goes racketing 
around like this, Dobby, I says, and next thing I hear 
you’s up in front of the Department for the Regulation 




and Control of Magical Creatures, like some common 
goblin.” 

“Well, it’s about time he had a bit of fun,” said Harry.","['Dobby', 'Department', 'Regulation', 'Control', 'Magical Creatures', 'Harry']","['Dobby', 'Department', 'Regulation', 'Control', 'Magical Creatures', 'Harry']","['Dobby', 'Harry Potter']"
"“House-elves is not supposed to have fun, Harry 
Potter,” said Winky firmly, from behind her hands.","['Harry Potter', 'Winky']","['Harry Potter', 'Winky']","['Harry Potter', 'Winky']"
“House-elves does what they is told.,[],[],[]
"I is not liking 
heights at all, Harry Potter” — she glanced toward the 
edge of the box and gulped — “but my master sends 
me to the Top Box and I comes, sir.” 

“Why’s he sent you up here, if he knows you don’t like 
heights?” said Harry, frowning.","['Harry Potter', 'Top Box', 'Harry']","['Harry Potter', 'Top Box', 'Harry']","['Harry Potter', 'Harry Potter']"
"“Master — master wants me to save him a seat, Harry 
Potter.","['Master', 'Harry Potter']","['Master', 'Harry Potter']",['Harry Potter']
"He is very busy,” said Winky, tilting her head 
toward the empty space beside her.",['Winky'],['Winky'],['Winky']
"“Winky is wishing 
she is back in master’s tent, Harry Potter, but Winky 
does what she is told.","['Harry Potter', 'Winky']","['Harry Potter', 'Winky']","['Harry Potter', 'Winky']"
"Winky is a good house-elf.” 

She gave the edge of the box another frightened look 
and hid her eyes completely again.",['Winky'],['Winky'],['Winky']
"Harry turned back 
to the others.",['Harry'],['Harry'],['Harry Potter']
“So that’s a house-elf?” Ron muttered.,['Ron'],['Ron'],['Ron Weasley']
"“Weird things, 
aren’t they?” 

“Dobby was weirder,” said Harry fervently.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Ron pulled out his Omnioculars and started testing 
them, staring down into the crowd on the other side 
of the stadium.",['Ron'],['Ron'],['Ron Weasley']
"“Wild!” he said, twiddling the replay knob on the side.",[],[],[]
"“I can make that old bloke down there pick his nose 
again ... and again ... and again ...” 










Hermione, meanwhile, was skimming eagerly through 
her velvet-covered, tasseled program.",[],[],[]
"“ ‘A display from the team mascots will precede the 
match,’ ” she read aloud.",[],[],[]
"“Oh that’s always worth watching,” said Mr. Weasley.",['Mr. Weasley'],['Weasley'],['Ron Weasley']
"“National teams bring creatures from their native 
land, you know, to put on a bit of a show.” 

The box filled gradually around them over the next 
half hour.",[],[],[]
"Mr. Weasley kept shaking hands with 
people who were obviously very important wizards.",['Mr. Weasley'],['Weasley'],['Ron Weasley']
"Percy jumped to his feet so often that he looked as 
though he were trying to sit on a hedgehog.",['Percy'],['Percy'],['Percy Weasley']
"When 
Cornelius Fudge, the Minister of Magic himself, 
arrived, Percy bowed so low that his glasses fell off 
and shattered.","['Cornelius Fudge', 'Magic', 'Percy']","['Cornelius Fudge', 'Magic', 'Percy']","['Cornelius Fudge', 'Percy Weasley']"
"Highly embarrassed, he repaired them 
with his wand and thereafter remained in his seat, 
throwing jealous looks at Harry, whom Cornelius 
Fudge had greeted like an old friend.","['Highly', 'Harry', 'Cornelius Fudge']","['Highly', 'Harry', 'Cornelius Fudge']","['Harry Potter', 'Cornelius Fudge']"
"They had met 
before, and Fudge shook Harry’s hand in a fatherly 
fashion, asked how he was, and introduced him to 
the wizards on either side of him.","['Fudge', 'Harry']","['Fudge', 'Harry']","['Cornelius Fudge', 'Harry Potter']"
"“Harry Potter, you know,” he told the Bulgarian 
minister loudly, who was wearing splendid robes of 
black velvet trimmed with gold and didn’t seem to 
understand a word of English.","['Harry Potter', 'English']","['Harry Potter', 'English']",['Harry Potter']
"“Harry Potter ... oh 
come on now, you know who he is .",['Harry Potter'],['Harry Potter'],['Harry Potter']
.,[],[],[]
.,[],[],[]
"the boy who 
survived You-Know-Who ... you do know who he is — ” 

The Bulgarian wizard suddenly spotted Harry’s scar 
and started gabbling loudly and excitedly, pointing at 
it.","['Bulgarian', 'Harry']","['Bulgarian', 'Harry']",['Harry Potter']
"“Knew we’d get there in the end,” said Fudge wearily 
to Harry.","['Fudge', 'Harry']","['Fudge', 'Harry']","['Cornelius Fudge', 'Harry Potter']"
"“I’m no great shakes at languages; I need 
Barty Crouch for this sort of thing.",['Barty Crouch'],['Barty Crouch'],[]
"Ah, I see his 





house-elf’s saving him a seat.",['Ah'],['Ah'],[]
"... Good job too, these 
Bulgarian blighters have been trying to cadge all the 
best places ... ah, and here’s Lucius!” 

Harry, Ron, and Hermione turned quickly.","['Bulgarian', 'Lucius', 'Harry', 'Ron', 'Hermione']","['Bulgarian', 'Lucius', 'Harry', 'Ron', 'Hermione']","['Lucius Malfoy', 'Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"Edging 
along the second row to three still-empty seats right 
behind Mr. Weasley were none other than Dobby the 
house-elf’s former owners: Lucius Malfoy; his son, 
Draco; and a woman Harry supposed must be Draco’s 
mother.","['Mr. Weasley', 'Lucius Malfoy', 'Draco', 'Harry']","['Weasley', 'Lucius Malfoy', 'Draco', 'Harry']","['Ron Weasley', 'Lucius Malfoy', 'Draco Malfoy', 'Harry Potter']"
"Harry and Draco Malfoy had been enemies ever since 
their very first journey to Hogwarts.","['Harry', 'Draco Malfoy', 'Hogwarts']","['Harry', 'Draco Malfoy', 'Hogwarts']","['Harry Potter', 'Draco Malfoy']"
"A pale boy with a 
pointed face and white-blond hair, Draco greatly 
resembled his father.",['Draco'],['Draco'],['Draco Malfoy']
"His mother was blonde too; tall 
and slim, she would have been nice-looking if she 
hadn’t been wearing a look that suggested there was 
a nasty smell under her nose.",[],[],[]
"“Ah, Fudge,” said Mr. Malfoy, holding out his hand as 
he reached the Minister of Magic.","['Fudge', 'Mr. Malfoy', 'Magic']","['Fudge', 'Malfoy', 'Magic']","['Cornelius Fudge', 'Draco Malfoy']"
“How are you?,[],[],[]
"I 
don’t think you’ve met my wife, Narcissa?",['Narcissa'],['Narcissa'],['Narcissa Malfoy']
"Or our son, 
Draco?” 

“How do you do, how do you do?” said Fudge, smiling 
and bowing to Mrs. Malfoy.","['Draco', 'Fudge']","['Draco', 'Fudge']","['Draco Malfoy', 'Cornelius Fudge']"
"“And allow me to 
introduce you to Mr. Oblansk — Obalonsk — Mr. — 
well, he’s the Bulgarian Minister of Magic, and he 
can’t understand a word I’m saying anyway, so never 
mind.","['Mr. Oblansk', 'Mr.', 'Magic']","['Oblansk', 'Mr.', 'Magic']",[]
"And let’s see who else — you know Arthur 
Weasley, I daresay?” 

It was a tense moment.",['Arthur Weasley'],['Arthur Weasley'],['Arthur Weasley']
"Mr. Weasley and Mr. Malfoy 
looked at each other and Harry vividly recalled the 
last time they had come face-to-face: It had been in 
Flourish and Blotts’ bookshop, and they had had a 
fight.","['Mr. Weasley', 'Mr. Malfoy', 'Harry', 'Flourish', 'Blotts']","['Weasley', 'Malfoy', 'Harry', 'Flourish', 'Blotts']","['Arthur Weasley', 'Draco Malfoy', 'Harry Potter']"
"Mr. Malfoy’s cold gray eyes swept over Mr. 
Weasley, and then up and down the row.","['Mr. Malfoy', 'Mr. Weasley']","['Malfoy', 'Weasley']","['Draco Malfoy', 'Arthur Weasley']"
"“Good lord, Arthur,” he said softly.",['Arthur'],['Arthur'],['Arthur Weasley']
"“What did you 
have to sell to get seats in the Top Box?",['Top Box'],['Top Box'],[]
"Surely your 
house wouldn’t have fetched this much?” 

Fudge, who wasn’t listening, said, “Lucius has just 
given a very generous contribution to St. Mungo’s 
Hospital for Magical Maladies and Injuries, Arthur.","['Lucius', 'St.', 'Hospital', 'Magical Maladies', 'Injuries', 'Arthur']","['Lucius', 'St.', 'Hospital', 'Magical Maladies', 'Injuries', 'Arthur']","['Lucius Malfoy', 'Arthur Weasley']"
"He’s here as my guest.” 

“How — how nice,” said Mr. Weasley, with a very 
strained smile.",['Mr. Weasley'],['Weasley'],['Arthur Weasley']
"Mr. Malfoy’s eyes had returned to Hermione, who 
went slightly pink, but stared determinedly back at 
him.","['Mr. Malfoy', 'Hermione']","['Malfoy', 'Hermione']","['Lucius Malfoy', 'Hermione Granger']"
"Harry knew exactly what was making Mr. 
Malfoy’s lip curl like that.","['Harry', 'Mr. Malfoy']","['Harry', 'Malfoy']","['Harry Potter', 'Lucius Malfoy']"
"The Malfoys prided 
themselves on being purebloods; in other words, they 
considered anyone of Muggle descent, like Hermione, 
second-class.","['Malfoys', 'Muggle', 'Hermione']","['Malfoys', 'Muggle', 'Hermione']",['Hermione Granger']
"However, under the gaze of the Minister 
of Magic, Mr. Malfoy didn’t dare say anything.","['Magic', 'Mr. Malfoy']","['Magic', 'Malfoy']",['Lucius Malfoy']
"He 
nodded sneeringly to Mr. Weasley and continued 
down the line to his seats.",['Mr. Weasley'],['Weasley'],['Arthur Weasley']
"Draco shot Harry, Ron, 
and Hermione one contemptuous look, then settled 
himself between his mother and father.","['Draco', 'Harry', 'Ron']","['Draco', 'Harry', 'Ron']","['Draco Malfoy', 'Harry Potter', 'Ron Weasley']"
"“Slimy gits,” Ron muttered as he, Harry, and 
Hermione turned to face the field again.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"Next 
moment, Ludo Bagman charged into the box.",['Ludo Bagman'],['Ludo Bagman'],['Ludo Bagman']
"“Everyone ready?” he said, his round face gleaming 
like a great, excited Edam.",[],[],[]
"“Minister — ready to go?” 

“Ready when you are, Ludo,” said Fudge comfortably.","['Ludo', 'Fudge']","['Ludo', 'Fudge']","['Ludo Bagman', 'Cornelius Fudge']"
"Ludo whipped out his wand, directed it at his own 
throat, and said “Sonorusl” and then spoke over the 
roar of sound that was now filling the packed 
stadium; his voice echoed over them, booming into 
every corner of the stands.",['Ludo'],['Ludo'],['Ludo Bagman']
“Ladies and gentlemen ... welcome!,[],[],[]
"Welcome to the 
final of the four hundred and twenty-second 
Quidditch World Cup!” 

The spectators screamed and clapped.",['Quidditch'],['Quidditch'],[]
"Thousands of 
flags waved, adding their discordant national 
anthems to the racket.",[],[],[]
"The huge blackboard opposite 
them was wiped clear of its last message (Bertie Bott’s 
Every Flavor Beans — A Risk With Every Mouthfull) 
and now showed BULGARIA: 0, IRELAND: 0.","['Bertie Bott', 'Every Flavor Beans', 'Every Mouthfull', 'BULGARIA', 'IRELAND']","['Bertie Bott', 'Every Flavor Beans', 'Every Mouthfull', 'BULGARIA', 'IRELAND']",['Bertie Bott']
"“And now, without further ado, allow me to introduce 
... the Bulgarian National Team Mascots!” 

The right-hand side of the stands, which was a solid 
block of scarlet, roared its approval.",['Bulgarian National Team Mascots'],['Bulgarian National Team Mascots'],[]
"“I wonder what they’ve brought,” said Mr. Weasley, 
leaning forward in his seat.",['Mr. Weasley'],['Weasley'],['Ron Weasley']
"“Aaah!” He suddenly 
whipped off his glasses and polished them hurriedly 
on his robes.",[],[],[]
"“Veelal” 

“What are veel — ?” 

But a hundred veela were now gliding out onto the 
field, and Harry’s question was answered for him.","['Veelal', 'Harry']","['Veelal', 'Harry']",['Harry Potter']
Veela were women .,['Veela'],['Veela'],[]
.,[],[],[]
.,[],[],[]
"the most beautiful women Harry 
had ever seen ... except that they weren’t — they 
couldn’t be — human.",['Harry'],['Harry'],['Harry Potter']
"This puzzled Harry for a 
moment while he tried to guess what exactly they 
could be; what could make their skin shine moon- 
bright like that, or their white-gold hair fan out 
behind them without wind .",['Harry'],['Harry'],['Harry Potter']
.,[],[],[]
.,[],[],[]
"but then the music 
started, and Harry stopped worrying about them not 
being human — in fact, he stopped worrying about 
anything at all.",['Harry'],['Harry'],['Harry Potter']
"The veela had started to dance, and Harry’s mind had 
gone completely and blissfully blank.",['Harry'],['Harry'],['Harry Potter']
"All that 





mattered in the world was that he kept watching the 
veela, because if they stopped dancing, terrible things 
would happen.",[],[],[]
"... 

And as the veela danced faster and faster, wild, half- 
formed thoughts started chasing through Harry’s 
dazed mind.",['Harry'],['Harry'],['Harry Potter']
"He wanted to do something very 
impressive, right now.",[],[],[]
"Jumping from the box into the 
stadium seemed a good idea .",[],[],[]
.,[],[],[]
.,[],[],[]
"but would it be good 
enough?",[],[],[]
"“Harry, what are you doing?” said Hermione’s voice 
from a long way off.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
The music stopped.,[],[],[]
Harry blinked.,['Harry'],['Harry'],['Harry Potter']
"He was standing 
up, and one of his legs was resting on the wall of the 
box.",[],[],[]
"Next to him, Ron was frozen in an attitude that 
looked as though he were about to dive from a 
springboard.",['Ron'],['Ron'],['Ron Weasley']
Angry yells were filling the stadium.,['Angry'],['Angry'],[]
"The crowd didn’t 
want the veela to go.",[],[],[]
"Harry was with them; he would, 
of course, be supporting Bulgaria, and he wondered 
vaguely why he had a large green shamrock pinned to 
his chest.","['Harry', 'Bulgaria']","['Harry', 'Bulgaria']",['Harry Potter']
"Ron, meanwhile, was absent-mindedly 
shredding the shamrocks on his hat.",['Ron'],['Ron'],['Ron Weasley']
"Mr. Weasley, 
smiling slightly, leaned over to Ron and tugged the 
hat out of his hands.","['Mr. Weasley', 'Ron']","['Weasley', 'Ron']","['Ron Weasley', 'Ron Weasley']"
"“You’ll be wanting that,” he said, “once Ireland have 
had their say.” 

“Huh?” said Ron, staring openmouthed at the veela, 
who had now lined up along one side of the field.","['Ireland', 'Ron']","['Ireland', 'Ron']",['Ron Weasley']
Hermione made a loud tutting noise.,['Hermione'],['Hermione'],['Hermione Granger']
"She reached up 
and pulled Harry back into his seat.",['Harry'],['Harry'],['Harry Potter']
"“Honestlyl” she 
said.",['Honestlyl'],['Honestlyl'],[]
"“And now,” roared Ludo Bagman’s voice, “kindly put 
your wands in the air ... for the Irish National Team 
Mascots!” 

Next moment, what seemed to be a great green-and- 
gold comet came zooming into the stadium.","['Ludo Bagman', 'Irish']","['Ludo Bagman', 'Irish']",['Ludo Bagman']
"It did one 
circuit of the stadium, then split into two smaller 
comets, each hurtling toward the goal posts.",[],[],[]
"A 
rainbow arced suddenly across the field, connecting 
the two balls of light.",[],[],[]
"The crowd oooohed and 
aaaaahed, as though at a fireworks display.",[],[],[]
"Now the 
rainbow faded and the balls of light reunited and 
merged; they had formed a great shimmering 
shamrock, which rose up into the sky and began to 
soar over the stands.",[],[],[]
"Something like golden rain 
seemed to be falling from it — 

“Excellent!” yelled Ron as the shamrock soared over 
them, and heavy gold coins rained from it, bouncing 
off their heads and seats.",['Ron'],['Ron'],['Ron Weasley']
"Squinting up at the 
shamrock, Harry realized that it was actually 
comprised of thousands of tiny little bearded men 
with red vests, each carrying a minute lamp of gold or 
green.",['Harry'],['Harry'],['Harry Potter']
"“Leprechauns!” said Mr. Weasley over the tumultuous 
applause of the crowd, many of whom were still 
fighting and rummaging around under their chairs to 
retrieve the gold.",['Mr. Weasley'],['Weasley'],['Ron Weasley']
"“There you go,” Ron yelled happily, stuffing a fistful of 
gold coins into Harry’s hand, “for the Omnioculars!","['Ron', 'Harry', 'Omnioculars']","['Ron', 'Harry', 'Omnioculars']","['Ron Weasley', 'Harry Potter']"
"Now you’ve got to buy me a Christmas present, ha!” 

The great shamrock dissolved, the leprechauns 
drifted down onto the field on the opposite side from 
the veela, and settled themselves cross-legged to 
watch the match.",[],[],[]
"“And now, ladies and gentlemen, kindly welcome — 
the Bulgarian National Quidditch Team!",['Bulgarian National Quidditch Team'],['Bulgarian National Quidditch Team'],[]
"I give you — 
Dimitrov!” 

A scarlet-clad figure on a broomstick, moving so fast 
it was blurred, shot out onto the field from an 
entrance far below, to wild applause from the 
Bulgarian supporters.","['Dimitrov', 'Bulgarian']","['Dimitrov', 'Bulgarian']",['Vasily Dimitrov']
"“Ivanova!” 

A second scarlet-robed player zoomed out.",['Ivanova'],['Ivanova'],['Clara Ivanova']
“Zograf!,[],[],[]
Levski!,['Levski'],['Levski'],['Alexei Levski']
Vulchanov!,['Vulchanov'],['Vulchanov'],['Pyotr Vulchanov']
Volkov!,['Volkov'],['Volkov'],['Ivan Volkov']
