sentence,ents_old,ents,entity
"...” 

Kreacher began to sob so hard that there were no 
more coherent words.",['Kreacher'],['Kreacher'],['Kreacher']
"Tears flowed down Hermione’s 
cheeks as she watched Kreacher, but she did not dare 
touch him again.","['Tears', 'Hermione', 'Kreacher']","['Tears', 'Hermione', 'Kreacher']","['Hermione Granger', 'Kreacher']"
"Even Ron, who was no fan of 
Kreacher’s, looked troubled.","['Ron', 'Kreacher']","['Ron', 'Kreacher']","['Ron Weasley', 'Kreacher']"
"Harry sat back on his 
heels and shook his head, trying to clear it.",['Harry'],['Harry'],['Harry Potter']
"“I don’t understand you, Kreacher,” he said finally.",['Kreacher'],['Kreacher'],['Kreacher']
"“Voldemort tried to kill you, Regulus died to bring 
Voldemort down, but you were still happy to betray 
Sirius to Voldemort?","['Voldemort', 'Regulus', 'Voldemort Sirius']","['Voldemort', 'Regulus', 'Voldemort Sirius']","['Lord Voldemort', 'Regulus Black']"
"You were happy to go to 
Narcissa and Bellatrix, and pass information to 
Voldemort through them.","['Narcissa', 'Bellatrix', 'Voldemort']","['Narcissa', 'Bellatrix', 'Voldemort']","['Narcissa Malfoy', 'Bellatrix Lestrange', 'Lord Voldemort']"
"...” 

“Harry, Kreacher doesn’t think like that,” said 
Hermione, wiping her eyes on the back of her hand.","['Harry', 'Kreacher', 'Hermione']","['Harry', 'Kreacher', 'Hermione']","['Harry Potter', 'Kreacher', 'Hermione Granger']"
"“He’s a slave; house-elves are used to bad, even 
brutal treatment; what Voldemort did to Kreacher 
wasn’t that far out of the common way.","['Voldemort', 'Kreacher']","['Voldemort', 'Kreacher']","['Lord Voldemort', 'Kreacher']"
"What do 
wizard wars mean to an elf like Kreacher?",['Kreacher'],['Kreacher'],['Kreacher']
"He’s loyal 
to people who are kind to him, and Mrs. Black must 
have been, and Regulus certainly was, so he served 
them willingly and parroted their beliefs.",['Regulus'],['Regulus'],['Regulus Black']
"I know what 
you’re going to say,” she went on as Harry began to 
protest, “that Regulus changed his mind .","['Harry', 'Regulus']","['Harry', 'Regulus']","['Harry Potter', 'Regulus Black']"
.,[],[],[]
.,[],[],[]
"but he 
doesn’t seem to have explained that to Kreacher, does 
he?",['Kreacher'],['Kreacher'],['Kreacher']
And I think I know why.,[],[],[]
"Kreacher and Regulus ’s 
family were all safer if they kept to the old pure-blood 
line.",['Regulus'],['Regulus'],['Regulus Black']
"Regulus was trying to protect them all.” 

“Sirius — ” 

“Sirius was horrible to Kreacher, Harry, and it’s no 
good looking like that, you know it’s true.","['Regulus', 'Sirius', 'Sirius Kreacher', 'Harry']","['Regulus', 'Sirius', 'Sirius Kreacher', 'Harry']","['Regulus Black', 'Sirius Black', 'Harry Potter']"
"Kreacher 
had been alone for a long time when Sirius came to 
live here, and he was probably starving for a bit of 





affection.","['Kreacher', 'Sirius']","['Kreacher', 'Sirius']","['Kreacher', 'Sirius Black']"
"I’m sure ‘Miss Cissy’ and ‘Miss Bella’ were 
perfectly lovely to Kreacher when he turned up, so he 
did them a favor and told them everything they 
wanted to know.",['Cissy'],['Cissy'],[]
"I’ve said all along that wizards would 
pay for how they treat house-elves.",[],[],[]
"Well, Voldemort 
did ... and so did Sirius.” 

Harry had no retort.","['Voldemort', 'Harry']","['Voldemort', 'Harry']","['Lord Voldemort', 'Harry Potter']"
"As he watched Kreacher sobbing 
on the floor, he remembered what Dumbledore had 
said to him, mere hours after Sirius’s death: I do not 
think Sirius ever saw Kreacher as a being with feelings 
as acute as a human’s.","['Dumbledore', 'Sirius']","['Dumbledore', 'Sirius']","['Aberforth Dumbledore', 'Sirius Black']"
"... 

“Kreacher,” said Harry after a while, “when you feel 
up to it, er ... please sit up.” 

It was several minutes before Kreacher hiccuped 
himself into silence.","['Harry', 'Kreacher']","['Harry', 'Kreacher']","['Harry Potter', 'Kreacher']"
"Then he pushed himself into a 
sitting position again, rubbing his knuckles into his 
eyes like a small child.",[],[],[]
"“Kreacher, I am going to ask you to do something,” 
said Harry.",['Harry'],['Harry'],['Harry Potter']
He glanced at Hermione for assistance.,['Hermione'],['Hermione'],['Hermione Granger']
"He 
wanted to give the order kindly, but at the same time, 
he could not pretend that it was not an order.",[],[],[]
"However, the change in his tone seemed to have 
gained her approval: She smiled encouragingly.",[],[],[]
"“Kreacher, I want you, please, to go and find 
Mundungus Fletcher.",['Mundungus Fletcher'],['Mundungus Fletcher'],['Mundungus Fletcher']
"We need to find out where the 
locket — where Master Regulus’s locket is.",['Master Regulus'],['Master Regulus'],[]
"It’s really 
important.",[],[],[]
"We want to finish the work Master 
Regulus started, we want to — er — ensure that he 
didn’t die in vain.” 

Kreacher dropped his fists and looked up at Harry.","['Master Regulus', 'Harry']","['Master Regulus', 'Harry']",['Harry Potter']
“Find Mundungus Fletcher?” he croaked.,[],[],[]
"“And bring him here, to Grimmauld Place,” said 
Harry.","['Grimmauld Place', 'Harry']","['Grimmauld Place', 'Harry']",['Harry Potter']
"“Do you think you could do that for us?” 

As Kreacher nodded and got to his feet, Harry had a 
sudden inspiration.","['Kreacher', 'Harry']","['Kreacher', 'Harry']","['Kreacher', 'Harry Potter']"
"He pulled out Hagrid’s purse and 
took out the fake Horcrux, the substitute locket in 
which Regulus had placed the note to Voldemort.","['Hagrid', 'Horcrux', 'Regulus', 'Voldemort']","['Hagrid', 'Horcrux', 'Regulus', 'Voldemort']","['Rubeus Hagrid', 'Regulus Black', 'Lord Voldemort']"
"“Kreacher, I’d, er, like you to have this,” he said, 
pressing the locket into the elf’s hand.",[],[],[]
"“This belonged 
to Regulus and I’m sure he’d want you to have it as a 
token of gratitude for what you — ” 

“Overkill, mate,” said Ron as the elf took one look at 
the locket, let out a howl of shock and misery, and 
threw himself back onto the ground.","['Regulus', 'Ron']","['Regulus', 'Ron']","['Regulus Black', 'Ron Weasley']"
"It took them nearly half an hour to calm down 
Kreacher, who was so overcome to be presented with 
a Black family heirloom for his very own that he was 
too weak at the knees to stand properly.",[],[],[]
"When finally 
he was able to totter a few steps they all accompanied 
him to his cupboard, watched him tuck up the locket 
safely in his dirty blankets, and assured him that 
they would make its protection their first priority 
while he was away.",[],[],[]
"He then made two low bows to 
Harry and Ron, and even gave a funny little spasm in 
Hermione’s direction that might have been an attempt 
at a respectful salute, before Disapparating with the 
usual loud crack.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"THE BRIBE 

If Kreacher could escape a lake full of Inferi, Harry 
was confident that the capture of Mundungus would 
take a few hours at most, and he prowled the house 
all morning in a state of high anticipation.","['BRIBE If Kreacher', 'Inferi', 'Harry', 'Mundungus']","['BRIBE If Kreacher', 'Inferi', 'Harry', 'Mundungus']","['Harry Potter', 'Mundungus Fletcher']"
"However, 
Kreacher did not return that morning or even that 
afternoon.",['Kreacher'],['Kreacher'],['Kreacher']
"By nightfall, Harry felt discouraged and 
anxious, and a supper composed largely of moldy 
bread, upon which Hermione had tried a variety of 
unsuccessful Transfigurations, did nothing to help.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"Kreacher did not return the following day, nor the day 
after that.",[],[],[]
"However, two cloaked men had appeared in 
the square outside number twelve, and they remained 
there into the night, gazing in the direction of the 
house that they could not see.",[],[],[]
"“Death Eaters, for sure,” said Ron, as he, Harry, and 
Hermione watched from the drawing room windows.","['Ron', 'Harry', 'Hermione']","['Ron', 'Harry', 'Hermione']","['Ron Weasley', 'Harry Potter', 'Hermione Granger']"
"“Reckon they know we’re in here?” 






“I don’t think so,” said Hermione, though she looked 
frightened, “or they’d have sent Snape in after us, 
wouldn’t they?” 

“D’you reckon he’s been in here and had his tongue 
tied by Moody’s curse?” asked Ron.","['Hermione', 'Snape', 'Moody', 'Ron']","['Hermione', 'Snape', 'Moody', 'Ron']","['Hermione Granger', 'Severus Snape', 'Alastor Moody', 'Ron Weasley']"
"“Yes,” said Hermione, “otherwise he’d have been able 
to tell that lot how to get in, wouldn’t he?",['Hermione'],['Hermione'],['Hermione Granger']
"But they’re 
probably watching to see whether we turn up.",[],[],[]
"They 
know that Harry owns the house, after all.” 

“How do they — ?” began Harry.",['Harry'],['Harry'],['Harry Potter']
"“Wizarding wills are examined by the Ministry, 
remember?",['Ministry'],['Ministry'],[]
"They’ll know Sirius left you the place.” 

The presence of the Death Eaters outside increased 
the ominous mood inside number twelve.","['Sirius', 'Death Eaters']","['Sirius', 'Death Eaters']",['Sirius Black']
"They had 
not heard a word from anyone beyond Grimmauld 
Place since Mr. Weasley’s Patronus, and the strain 
was starting to tell.","['Grimmauld Place', 'Mr. Weasley', 'Patronus']","['Grimmauld Place', 'Weasley', 'Patronus']",['Ron Weasley']
"Restless and irritable, Ron had 
developed an annoying habit of playing with the 
Deluminator in his pocket: This particularly 
infuriated Hermione, who was whiling away the wait 
for Kreacher by studying The Tales of Beedle the Bard 
and did not appreciate the way the lights kept 
flashing on and off.","['Restless', 'Ron', 'Beedle', 'Bard']","['Restless', 'Ron', 'Beedle', 'Bard']","['Ron Weasley', 'Beedle the Bard']"
"“Will you stop it!” she cried on the third evening of 
Kreacher’s absence, as all light was sucked from the 
drawing room yet again.",['Kreacher'],['Kreacher'],['Kreacher']
"“Sorry, sorry!” said Ron, clicking the Deluminator and 
restoring the lights.","['Sorry', 'Ron']","['Sorry', 'Ron']",['Ron Weasley']
"“I don’t know I’m doing it!” 

“Well, can’t you find something useful to occupy 
yourself?” 







“What, like reading kids’ stories?” 

“Dumbledore left me this book, Ron — ” 

“ — and he left me the Deluminator, maybe I’m 
supposed to use it!” 

Unable to stand the bickering, Harry slipped out of 
the room unnoticed by either of them.","['Dumbledore', 'Ron', 'Harry']","['Dumbledore', 'Ron', 'Harry']","['Aberforth Dumbledore', 'Ron Weasley', 'Harry Potter']"
"He headed 
downstairs toward the kitchen, which he kept visiting 
because he was sure that was where Kreacher was 
most likely to reappear.",['Kreacher'],['Kreacher'],['Kreacher']
"Halfway down the flight of 
stairs into the hall, however, he heard a tap on the 
front door, then metallic clicks and the grinding of the 
chain.",['Halfway'],['Halfway'],[]
"Every nerve in his body seemed to tauten: He pulled 
out his wand, moved into the shadows beside the 
decapitated elf heads, and waited.",[],[],[]
"The door opened: 
He saw a glimpse of the lamplit square outside, and a 
cloaked figure edged into the hall and closed the door 
behind it.",[],[],[]
"The intruder took a step forward, and 
Moody’s voice asked, “Severus Snape ?” Then the dust 
figure rose from the end of the hall and rushed him, 
raising its dead hand.",['Moody'],['Moody'],['Alastor Moody']
"“It was not I who killed you, Albus,” said a quiet voice.",['Albus'],['Albus'],['Albus Dumbledore']
"The jinx broke: The dust-figure exploded again, and it 
was impossible to make out the newcomer through 
the dense gray cloud it left behind.",[],[],[]
Harry pointed his wand into the middle of it.,['Harry'],['Harry'],['Harry Potter']
"“Don’t move!” 

He had forgotten the portrait of Mrs. Black: At the 
sound of his yell, the curtains hiding her flew open 







and she began to scream, “Mudbloods and filth 
dishonoring my house — ” 

Ron and Hermione came crashing down the stairs 
behind Harry, wands pointing, like his, at the 
unknown man now standing with his arms raised in 
the hall below.","['Don', 'Hermione', 'Harry']","['Don', 'Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"“Hold your fire, it’s me, Remus!” 

“Oh, thank goodness,” said Hermione weakly, 
pointing her wand at Mrs. Black instead; with a bang, 
the curtains swished shut again and silence fell.","['Remus', 'Hermione']","['Remus', 'Hermione']","['Remus Lupin', 'Hermione Granger']"
"Ron 
too lowered his wand, but Harry did not.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
“Show yourself!” he called back.,[],[],[]
"Lupin moved forward into the lamplight, hands still 
held high in a gesture of surrender.",['Lupin'],['Lupin'],['Remus Lupin']
"“I am Remus John Lupin, werewolf, sometimes known 
as Moony, one of the four creators of the Marauder’s 
Map, married to Nymphadora, usually known as 
Tonks, and I taught you how to produce a Patronus, 
Harry, which takes the form of a stag.” 

“Oh, all right,” said Harry, lowering his wand, “but I 
had to check, didn’t I?” 

“Speaking as your ex-Defense Against the Dark Arts 
teacher, I quite agree that you had to check.","['Remus John Lupin', 'Moony', 'Marauder', 'Map', 'Nymphadora', 'Tonks', 'Patronus', 'Harry', 'Harry Dark Arts']","['Remus John Lupin', 'Moony', 'Marauder', 'Map', 'Nymphadora', 'Tonks', 'Patronus', 'Harry', 'Harry Dark Arts']","['Nymphadora Tonks', 'Nymphadora Tonks', 'Harry Potter']"
"Ron, 
Hermione, you shouldn’t be quite so quick to lower 
your defenses.” 

They ran down the stairs toward him.","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"Wrapped in a 
thick black traveling cloak, he looked exhausted, but 
pleased to see them.",[],[],[]
"“No sign of Severus, then?” he asked.",['Severus'],['Severus'],['Severus Snape']
"“No,” said Harry.",['Harry'],['Harry'],['Harry Potter']
“What’s going on?,[],[],[]
"Is everyone 
okay?” 

“Yes,” said Lupin, “but we’re all being watched.",['Lupin'],['Lupin'],['Remus Lupin']
"There 
are a couple of Death Eaters in the square outside — ” 

“We know — ” 

“I had to Apparate very precisely onto the top step 
outside the front door to be sure that they would not 
see me.","['Death Eaters', 'Apparate']","['Death Eaters', 'Apparate']",[]
"They can’t know you’re in here or I’m sure 
they’d have more people out there; they’re staking out 
everywhere that’s got any connection with you, Harry.",['Harry'],['Harry'],['Harry Potter']
"Let’s go downstairs, there’s a lot to tell you, and I 
want to know what happened after you left the 
Burrow.” 

They descended into the kitchen, where Hermione 
pointed her wand at the grate.",['Hermione'],['Hermione'],['Hermione Granger']
"A fire sprang up 
instantly: It gave the illusion of coziness to the stark 
stone walls and glistened off the long wooden table.",[],[],[]
"Lupin pulled a few butterbeers from beneath his 
traveling cloak and they sat down.",['Lupin'],['Lupin'],['Remus Lupin']
"“I’d have been here three days ago but I needed to 
shake off the Death Eater tailing me,” said Lupin.","['Death', 'Lupin']","['Death', 'Lupin']",['Remus Lupin']
"“So, 
you came straight here after the wedding?” 

“No,” said Harry, “only after we ran into a couple of 
Death Eaters in a cafe on Tottenham Court Road.” 

Lupin slopped most of his butterbeer down his front.","['Harry', 'Death Eaters', 'Tottenham Court', 'Lupin']","['Harry', 'Death Eaters', 'Tottenham Court', 'Lupin']","['Harry Potter', 'Remus Lupin']"
"“ What ?” 

They explained what had happened; when they had 
finished, Lupin looked aghast.",['Lupin'],['Lupin'],['Remus Lupin']
“But how did they find you so quickly?,[],[],[]
"It’s impossible 
to track anyone who Apparates, unless you grab hold 
of them as they disappear!” 

“And it doesn’t seem likely they were just strolling 
down Tottenham Court Road at the time, does it?” 
said Harry.","['Tottenham Court Road', 'Harry']","['Tottenham Court Road', 'Harry']",['Harry Potter']
"“We wondered,” said Hermione tentatively, “whether 
Harry could still have the Trace on him?” 

“Impossible,” said Lupin.","['Hermione', 'Harry', 'Impossible', 'Lupin']","['Hermione', 'Harry', 'Impossible', 'Lupin']","['Hermione Granger', 'Harry Potter', 'Remus Lupin']"
"Ron looked smug, and 
Harry felt hugely relieved.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“Apart from anything else, 
they’d know for sure Harry was here if he still had the 
Trace on him, wouldn’t they?",['Harry'],['Harry'],['Harry Potter']
"But I can’t see how they 
could have tracked you to Tottenham Court Road, 
that’s worrying, really worrying.” 

He looked disturbed, but as far as Harry was 
concerned, that question could wait.","['Tottenham Court Road', 'Harry']","['Tottenham Court Road', 'Harry']",['Harry Potter']
"“Tell us what happened after we left, we haven’t heard 
a thing since Ron’s dad told us the family were safe.” 

“Well, Kingsley saved us,” said Lupin.","['Tell', 'Ron', 'Kingsley', 'Lupin']","['Tell', 'Ron', 'Kingsley', 'Lupin']","['Ron Weasley', 'Kingsley Shacklebolt', 'Remus Lupin']"
"“Thanks to his 
warning most of the wedding guests were able to 
Disapparate before they arrived.” 

“Were they Death Eaters or Ministry people?” 
interjected Hermione.","['Ministry', 'Hermione']","['Ministry', 'Hermione']",['Hermione Granger']
"“A mixture; but to all intents and purposes they’re the 
same thing now,” said Lupin.",['Lupin'],['Lupin'],['Remus Lupin']
"“There were about a 
dozen of them, but they didn’t know you were there, 
Harry.",['Harry'],['Harry'],['Harry Potter']
"Arthur heard a rumor that they tried to torture 
your whereabouts out of Scrimgeour before they killed 
him; if it’s true, he didn’t give you away.” 







Harry looked at Ron and Hermione; their expressions 
reflected the mingled shock and gratitude he felt.","['Arthur', 'Harry', 'Ron', 'Hermione']","['Arthur', 'Harry', 'Ron', 'Hermione']","['Arthur Weasley', 'Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"He 
had never liked Scrimgeour much, but if what Lupin 
said was true, the man’s final act had been to try to 
protect Harry.","['Lupin', 'Harry']","['Lupin', 'Harry']","['Remus Lupin', 'Harry Potter']"
"“The Death Eaters searched the Burrow from top to 
bottom,” Lupin went on.","['Death Eaters', 'Burrow', 'Lupin']","['Death Eaters', 'Burrow', 'Lupin']",['Remus Lupin']
"“They found the ghoul, but 
didn’t want to get too close — and then they 
interrogated those of us who remained for hours.",[],[],[]
"They were trying to get information on you, Harry, but 
of course nobody apart from the Order knew that you 
had been there.","['Harry', 'Order']","['Harry', 'Order']",['Harry Potter']
"“At the same time that they were smashing up the 
wedding, more Death Eaters were forcing their way 
into every Order-connected house in the country.",[],[],[]
"No 
deaths,” he added quickly, forestalling the question, 
“but they were rough.",[],[],[]
"They burned down Dedalus 
Diggle’s house, but as you know he wasn’t there, and 
they used the Cruciatus Curse on Tonks’s family.","['Dedalus Diggle', 'Cruciatus Curse', 'Tonks']","['Dedalus Diggle', 'Cruciatus Curse', 'Tonks']","['Dedalus Diggle', 'Nymphadora Tonks']"
"Again, trying to find out where you went after you 
visited them.",[],[],[]
"They’re all right — shaken, obviously, 
but otherwise okay.” 

“The Death Eaters got through all those protective 
charms?” Harry asked, remembering how effective 
these had been on the night he had crashed in 
Tonks’s parents’ garden.","['Death Eaters', 'Harry', 'Tonks']","['Death Eaters', 'Harry', 'Tonks']","['Harry Potter', 'Nymphadora Tonks']"
"“What you’ve got to realize, Harry, is that the Death 
Eaters have got the full might of the Ministry on their 
side now,” said Lupin.","['Harry', 'Ministry', 'Lupin']","['Harry', 'Ministry', 'Lupin']","['Harry Potter', 'Remus Lupin']"
"“They’ve got the power to 
perform brutal spells without fear of identification or 
arrest.",[],[],[]
"They managed to penetrate every defensive 
spell we’d cast against them, and once inside, they 
were completely open about why they’d come.” 







“And are they bothering to give an excuse for 
torturing Harry’s whereabouts out of people?” asked 
Hermione, an edge to her voice.","['Harry', 'Hermione']","['Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“Well,” said Lupin.",['Lupin'],['Lupin'],['Remus Lupin']
"He hesitated, then pulled out a 
folded copy of the Daily Prophet 

“Here,” he said, pushing it across the table to Harry, 
“you’ll know sooner or later anyway.","['Daily Prophet', 'Harry']","['Daily Prophet', 'Harry']",['Harry Potter']
"That’s their 
pretext for going after you.” 

Harry smoothed out the paper.",['Harry'],['Harry'],['Harry Potter']
"A huge photograph of 
his own face filled the front page.",[],[],[]
"He read the 
headline over it: 

WANTED FOR QUESTIONING ABOUT 

THE DEATH OF ALBUS DUMBLEDORE 

Ron and Hermione gave roars of outrage, but Harry 
said nothing.","['DEATH OF ALBUS', 'Hermione', 'Harry']","['DEATH OF ALBUS', 'Hermione', 'Harry']","['Hermione Granger', 'Harry Potter']"
"He pushed the newspaper away; he did 
not want to read any more: He knew what it would 
say.",[],[],[]
"Nobody but those who had been on top of the 
tower when Dumbledore died knew who had really 
killed him and, as Rita Skeeter had already told the 
Wizarding world, Harry had been seen running from 
the place moments after Dumbledore had fallen.","['Dumbledore', 'Rita Skeeter', 'Harry']","['Dumbledore', 'Rita Skeeter', 'Harry']","['Albus Dumbledore', 'Rita Skeeter', 'Harry Potter']"
"“I’m sorry, Harry,” Lupin said.","['Harry', 'Lupin']","['Harry', 'Lupin']","['Harry Potter', 'Remus Lupin']"
"“So Death Eaters have taken over the Daily Prophet 
too?” asked Hermione furiously.","['Daily Prophet', 'Hermione']","['Daily Prophet', 'Hermione']",['Hermione Granger']
Lupin nodded.,['Lupin'],['Lupin'],['Remus Lupin']
"“But surely people realize what’s going on?” 

“The coup has been smooth and virtually silent,” said 
Lupin.",['Lupin'],['Lupin'],['Remus Lupin']
"“The official version of Scrimgeour’s murder is 





that he resigned; he has been replaced by Pius 
Thicknesse, who is under the Imperius Curse.” 

“Why didn’t Voldemort declare himself Minister of 
Magic?” asked Ron.","['Scrimgeour', 'Pius Thicknesse', 'Imperius', 'Voldemort', 'Magic', 'Ron']","['Scrimgeour', 'Pius Thicknesse', 'Imperius', 'Voldemort', 'Magic', 'Ron']","['Rufus Scrimgeour', 'Pius Thicknesse', 'Lord Voldemort', 'Ron Weasley']"
Lupin laughed.,['Lupin'],['Lupin'],['Remus Lupin']
"“He doesn’t need to, Ron.",['Ron'],['Ron'],['Ron Weasley']
"Effectively he is the 
Minister, but why should he sit behind a desk at the 
Ministry?",['Ministry'],['Ministry'],[]
"His puppet, Thicknesse, is taking care of 
everyday business, leaving Voldemort free to extend 
his power beyond the Ministry.","['Thicknesse', 'Voldemort', 'Ministry']","['Thicknesse', 'Voldemort', 'Ministry']","['Pius Thicknesse', 'Lord Voldemort']"
"“Naturally many people have deduced what has 
happened: There has been such a dramatic change in 
Ministry policy in the last few days, and many are 
whispering that Voldemort must be behind it.","['Ministry', 'Voldemort']","['Ministry', 'Voldemort']",['Lord Voldemort']
"However, that is the point: They whisper.",[],[],[]
"They daren’t 
confide in each other, not knowing whom to trust; 
they are scared to speak out, in case their suspicions 
are true and their families are targeted.",[],[],[]
"Yes, 

Voldemort is playing a very clever game.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"Declaring 
himself might have provoked open rebellion: 
Remaining masked has created confusion, 
uncertainty, and fear.” 

“And this dramatic change in Ministry policy,” said 
Harry, “involves warning the Wizarding world against 
me instead of Voldemort?” 

“That’s certainly part of it,” said Lupin, “and it is a 
masterstroke.","['Ministry', 'Harry', 'Voldemort', 'Lupin']","['Ministry', 'Harry', 'Voldemort', 'Lupin']","['Harry Potter', 'Lord Voldemort', 'Remus Lupin']"
"Now that Dumbledore is dead, you — 
the Boy Who Lived — were sure to be the symbol and 
rallying point for any resistance to Voldemort.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"But by 
suggesting that you had a hand in the old hero’s 
death, Voldemort has not only set a price upon your 
head, but sown doubt and fear amongst many who 
would have defended you.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"“Meanwhile, the Ministry has started moving against 
Muggle-borns.” 

Lupin pointed at the Daily Prophet 
“Look at page two.” 

Hermione turned the pages with much the same 
expression of distaste she had worn when handling 
Secrets of the Darkest Art 

“ ‘Muggle-born Register,’ ” she read aloud.","['Ministry', 'Lupin', 'Daily Prophet', 'Hermione', 'Darkest Art']","['Ministry', 'Lupin', 'Daily Prophet', 'Hermione', 'Darkest Art']","['Remus Lupin', 'Hermione Granger']"
"“ ‘The 
Ministry of Magic is undertaking a survey of so-called 
“Muggle-borns,” the better to understand how they 
came to possess magical secrets.","['The Ministry', 'Magic']","['The Ministry', 'Magic']",[]
"“ ‘Recent research undertaken by the Department of 
Mysteries reveals that magic can only be passed from 
person to person when Wizards reproduce.","['Department', 'Mysteries', 'Wizards']","['Department', 'Mysteries', 'Wizards']",[]
"Where no 
proven Wizarding ancestry exists, therefore, the so- 
called Muggle-born is likely to have obtained magical 
power by theft or force.",[],[],[]
"“ ‘The Ministry is determined to root out such usurpers 
of magical power, and to this end has issued an 
invitation to every so-called Muggle-born to present 
themselves for interview by the newly appointed 
Muggle-born Registration Commission.’ ” 

“People won’t let this happen,” said Ron.","['The Ministry', 'Ron']","['The Ministry', 'Ron']",['Ron Weasley']
"“It is happening, Ron,” said Lupin.","['Ron', 'Lupin']","['Ron', 'Lupin']","['Ron Weasley', 'Remus Lupin']"
"“Muggle-borns are 
being rounded up as we speak.” 

“But how are they supposed to have ‘stolen’ magic?” 
said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“It’s mental, if you could steal magic there 
wouldn’t be any Squibs, would there?” 







“I know,” said Lupin.","['Squibs', 'Lupin']","['Squibs', 'Lupin']",['Remus Lupin']
"“Nevertheless, unless you can 
prove that you have at least one close Wizarding 
relative, you are now deemed to have obtained your 
magical power illegally and must suffer the 
punishment.” 

Ron glanced at Hermione, then said, “What if 
purebloods and half-bloods swear a Muggle-born’s 
part of their family?","['Ron', 'Hermione']","['Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"I’ll tell everyone Hermione ’s my 
cousin — ” 

Hermione covered Ron’s hand with hers and squeezed 
it.","['Hermione', 'Hermione Ron']","['Hermione', 'Hermione Ron']",['Hermione Granger']
"“Thank you, Ron, but I couldn’t let you — ” 

“You won’t have a choice,” said Ron fiercely, gripping 
her hand back.",['Ron'],['Ron'],['Ron Weasley']
"“I’ll teach you my family tree so you 
can answer questions on it.",[],[],[]
Hermione gave a shaky laugh.,['Hermione'],['Hermione'],['Hermione Granger']
"“Ron, as we’re on the run with Harry Potter, the most 
wanted person in the country, I don’t think it matters.","['Ron', 'Harry Potter']","['Ron', 'Harry Potter']","['Ron Weasley', 'Harry Potter']"
If I was going back to school it would be different.,[],[],[]
"What’s Voldemort planning for Hogwarts?” she asked 
Lupin.","['Voldemort', 'Hogwarts', 'Lupin']","['Voldemort', 'Hogwarts', 'Lupin']","['Lord Voldemort', 'Remus Lupin']"
"“Attendance is now compulsory for every young witch 
and wizard,” he replied.",[],[],[]
"“That was announced 
yesterday.",[],[],[]
"It’s a change, because it was never 
obligatory before.",[],[],[]
"Of course, nearly every witch and 
wizard in Britain has been educated at Hogwarts, but 
their parents had the right to teach them at home or 
send them abroad if they preferred.","['Britain', 'Hogwarts']","['Britain', 'Hogwarts']",[]
"This way, 
Voldemort will have the whole Wizarding population 
under his eye from a young age.",['Voldemort'],['Voldemort'],['Lord Voldemort']
"And it’s also another 
way of weeding out Muggle-borns, because students 
must be given Blood Status — meaning that they 




have proven to the Ministry that they are of Wizard 
descent — before they are allowed to attend.” 

Harry felt sickened and angry: At this moment, 
excited eleven-year-olds would be poring over stacks 
of newly purchased spell-books, unaware that they 
would never see Hogwarts, perhaps never see their 
families again either.","['Blood Status', 'Ministry', 'Wizard', 'Harry', 'Hogwarts']","['Blood Status', 'Ministry', 'Wizard', 'Harry', 'Hogwarts']",['Harry Potter']
"“It’s ... it’s ...” he muttered, struggling to find words 
that did justice to the horror of his thoughts, but 
Lupin said quietly, 

“I know.” 

Lupin hesitated.",['Lupin'],['Lupin'],['Remus Lupin']
"“I’ll understand if you can’t confirm this, Harry, but 
the Order is under the impression that Dumbledore 
left you a mission.” 

“He did,” Harry replied, “and Ron and Hermione are 
in on it and they’re coming with me.” 

“Can you confide in me what the mission is?” 

Harry looked into the prematurely lined face, framed 
in thick but graying hair, and wished that he could 
return a different answer.","['Harry', 'Order', 'Dumbledore', 'Harry Ron']","['Harry', 'Order', 'Dumbledore', 'Harry Ron']","['Harry Potter', 'Albus Dumbledore']"
"“I can’t, Remus, I’m sorry.",['Remus'],['Remus'],['Remus Lupin']
"If Dumbledore didn’t tell 
you I don’t think I can.” 

“I thought you’d say that,” said Lupin, looking 
disappointed.","['Dumbledore', 'Lupin']","['Dumbledore', 'Lupin']","['Albus Dumbledore', 'Remus Lupin']"
“But I might still be of some use to you.,[],[],[]
You know what I am and what I can do.,[],[],[]
"I could come 
with you to provide protection.",[],[],[]
"There would be no 
need to tell me exactly what you were up to.” 







Harry hesitated.",['Harry'],['Harry'],['Harry Potter']
